title,text
There is little if any evidence that the use of red light cameras in New Jersey has reduced the number or severity of accidents at the intersections where they are used.,There is little if any evidence that the use of red light cameras in New Jersey has reduced the number or severity of accidents at the intersections where they are used. a news release
"In the entire public school system in Camden last year, only three students graduated college ready.","In the entire public school system in Camden last year, only three students graduated college ready. his “State of the State” address"
"Says nearly 29,000 Oregonians almost 5 percent of all homeowners are 90 days or more delinquent on their mortgage.","Says nearly 29,000 Oregonians almost 5 percent of all homeowners are 90 days or more delinquent on their mortgage. an opinion article"
Says Newt Gingrich made an affirmative statement that he would not only support but he would campaign for Republicans who were in support of the barbaric procedure known as partial-birth abortion.,Says Newt Gingrich made an affirmative statement that he would not only support but he would campaign for Republicans who were in support of the barbaric procedure known as partial-birth abortion. a Republican presidential primary debate
The actual (construction) contracts that weve awarded to date have come in several hundred million dollars below estimates.,The actual (construction) contracts that weve awarded to date have come in several hundred million dollars below estimates. a press conference
"State school funding per pupil is down 16 percent compared to 2009, after adjusting for inflation.","State school funding per pupil is down 16 percent compared to 2009, after adjusting for inflation. a web post."
Says State Rep. Kristi Thibaut was an ACORN lobbyist.,Says State Rep. Kristi Thibaut was an ACORN lobbyist. a tweet
"In fiscal year 2011-2012, 4,191 abortions were paid for by taxpayers via the Oregon Health Plan.","In fiscal year 2011-2012, 4,191 abortions were paid for by taxpayers via the Oregon Health Plan. online campaign materials"
Amazing fact: Senate has already voted on more amendments in 2015 than Reid allowed ALL YEAR last year.,Amazing fact: Senate has already voted on more amendments in 2015 than Reid allowed ALL YEAR last year. a tweet
Says state Supreme Court candidate Joe Donald twice supported incumbent Justice Rebecca Bradley.,Says state Supreme Court candidate Joe Donald twice supported incumbent Justice Rebecca Bradley. a TV ad
"One out of every four students fails to earn a high school diploma. In our major cities across America, half of our kids dont graduate.","One out of every four students fails to earn a high school diploma. In our major cities across America, half of our kids dont graduate. a speech"
Texas leads the nation in the percentage of residents without health insurance.,Texas leads the nation in the percentage of residents without health insurance. an op-ed column
"Gov. Rick Perry spent over a million dollars on D.C. lobbyists asking for more federal money and lives in a luxury house that costs taxpayers $10,000 a month.","Gov. Rick Perry spent over a million dollars on D.C. lobbyists asking for more federal money and lives in a luxury house that costs taxpayers $10,000 a month. a radio ad"
Says Ohio law gives tax breaks to rich people who own private jets.,Says Ohio law gives tax breaks to rich people who own private jets. a speech in the Ohio House
Says New Hampshire has the third-highest property tax in the country.,Says New Hampshire has the third-highest property tax in the country. a statement during a candidates forum at Nashua City Hall
"Obama's tax plan cuts taxes ""for 95 percent of all working families.""","Obama's tax plan cuts taxes ""for 95 percent of all working families."" Elko, Nev."
