title,text
"If the House of Representatives fails to extend the middle-class tax cuts, 400,000 middle-class Rhode Island families will see their federal income taxes increase.","If the House of Representatives fails to extend the middle-class tax cuts, 400,000 middle-class Rhode Island families will see their federal income taxes increase. a report"
"If you actually took the number of Muslims [sic] Americans, we'd be one of the largest Muslim countries in the world.","If you actually took the number of Muslims [sic] Americans, we'd be one of the largest Muslim countries in the world. interview with Canal Plus Television"
"Says Nikita Khrushchev brought an extra shoe to a United Nations session in 1960, which he banged on the desk in protest.","Says Nikita Khrushchev brought an extra shoe to a United Nations session in 1960, which he banged on the desk in protest. a Providence Journal commentary"
Jim Renacci voted repeatedly to end Medicare.,Jim Renacci voted repeatedly to end Medicare. a campaign email
Says Barack Obama is apparently not for vetting people and saying just anybody can come to the United States.,Says Barack Obama is apparently not for vetting people and saying just anybody can come to the United States. a radio interview
Says in 1944 we were in debt more than twice as much as we are now.,Says in 1944 we were in debt more than twice as much as we are now. a telephone town hall meeting
"Says Ohios I-X Center used to be a great plant, but thousands of people of worked here, and they left when their jobs were moved overseas.","Says Ohios I-X Center used to be a great plant, but thousands of people of worked here, and they left when their jobs were moved overseas. a rally outside Cleveland"
"Under a new law, doctors performing drug-induced abortions could be charged if women dont return to them for follow-up care","Under a new law, doctors performing drug-induced abortions could be charged if women dont return to them for follow-up care an interview"
Says Texas voters are being asked to act this November on a proposed constitutional amendment affecting property taxes.,Says Texas voters are being asked to act this November on a proposed constitutional amendment affecting property taxes. a chain e-mail.
The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me.,The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. a tweet
Says 11 straight years of no major hurricanes striking land in the United States bores a hole right through the whole climate change argument.,Says 11 straight years of no major hurricanes striking land in the United States bores a hole right through the whole climate change argument. a radio show broadcast
On abortion,On abortion various statements
Members of Congress receive full pay retirement after serving one term.,Members of Congress receive full pay retirement after serving one term. a message via the Internet
"In 2010 alone, 1,270 infants were reported to have died following attempted abortions and notably that is only one year.","In 2010 alone, 1,270 infants were reported to have died following attempted abortions and notably that is only one year. a committee hearing on SB 1636"
Says the No. 2 cause of death in the U.S. (for) women under 50 is being killed by their spouse or domestic partner.,Says the No. 2 cause of death in the U.S. (for) women under 50 is being killed by their spouse or domestic partner. a floor speech.
I am the first Latina to run for governor of Texas.,I am the first Latina to run for governor of Texas. her campaign website
Says Every legislative district in the state has at least one craft brewery and countless home brewers.,Says Every legislative district in the state has at least one craft brewery and countless home brewers. a floor speech
"In Ohio, we invested in our children, raising school funding by 5.5 percent in the last budget.","In Ohio, we invested in our children, raising school funding by 5.5 percent in the last budget. a campaign speech"
"In 2007, when Nancy Pelosi met with President Assad of Syria, nobody got upset.","In 2007, when Nancy Pelosi met with President Assad of Syria, nobody got upset. remarks on Fox's Hannity"
"For the past eight years, Gov. Carcieri and Mrs. Carcieri would host the lighting of the State House Christmas tree.","For the past eight years, Gov. Carcieri and Mrs. Carcieri would host the lighting of the State House Christmas tree. a talk-show discussion"
